COUNTRY_CODE|ITEM_MAKER_CODE|ITEM_MAKER_DESCRIPTION|MULTIPLICATION_FACTOR|GOODS_COLOUR|ITEM_MAKER_FAMILY_CODE|ACTIVE_FLAG|RefDataId|LoadDatetime|LastUpdatedDatetime
GBR|MATS|MATSUI| 0000001.00|G|MATS|Y|1657|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|TECA|TECNIK (MOBEN)-BOSCH,NEFF,SIEM| 0000001.00| |TECK|Y|2595|2018-02-28 16:30:59.000000|2018-02-28 16:30:59.000000
GBR|MCHL|PANACHE CURRYS LINE| 0000001.00| |PANC|Y|1675|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|GOLD|GOLDSTAR| 0000001.00|A|GOLD|Y|1077|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MER|MERLIN OIL BOILER| 0000001.00|A|MER|Y|1693|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|GCC|GCC| 0000001.00|B|GCC|Y|1012|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|TOKA|TOKA| 0000001.00| |TOKA|Y|2649|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|MIEB|MIELE BROCHURE LINE| 0000001.00| |MIEL|Y|1717|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|TRS|TRISAVE| 0000001.00|H|TRS|Y|2685|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|GLED|GLEDHILL| 0000001.00|H|GLED|Y|1042|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|VAI6|VAILLANT 3 YEAR REGISTRATION| 0000001.00| |VAIL|Y|2721|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|GLOE|GLOW-WORM| 0000001.00| |GLO|Y|1060|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|HEAL|DO NOT USE| 0000001.00|H|@@@@|Y|1143|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
PRT|ULTI|ULTIMATE EARS| 0000001.00| |@@@@|Y|228498|2020-04-07 19:03:02.156690|2020-04-07 19:03:02.156690
GBR|HESE|HEATING SERVICES| 0000001.00|H|HESE|Y|1155|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|HETS|HEATLINE 2YR TREG ENHANCED| 0000001.00| |HETL|Y|1167|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|HILK|HILKINSON| 0000001.00|B|HILK|Y|1179|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MMJQ|MIELE 10 YR PROMO| 0000001.00| |MIEL|Y|1783|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|HOBB|HOBART STILL| 0000001.00|W|HOBB|Y|1191|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|GOLF|GOLDFLAME| 0000001.00|A|GOLF|Y|1078|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|WEST|WESTCROFT| 0000001.00|A|WEST|Y|2835|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|GRTT|GRATE GLOW| 0000001.00|A|GRTT|Y|1096|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|HAEI|HAIE| 0000001.00| |HAIE|Y|1108|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|NAIM|NAIM| 0000001.00|A|NAIM|Y|1843|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|DULI|DUALIT| 0000001.00|B|DULI|Y|757|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|HSOE|HSBC PREMIER 1 YEAR| 0000001.00|A|@@@@|Y|1257|2018-02-28 16:29:07.000000|2018-10-22 19:06:09.373182
GBR|NEB|NEB (B&Q BRAND MADE BY NARDI)| 0000001.00| |NEB|Y|1861|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|YAMA|YAMAHA| 0000001.00|B|YAMA|Y|2895|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|NEW1|NEW WORLD| 0000001.00|W|NEWW|Y|1879|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ELCO|ELCOLD| 0000001.00|W|ELCO|Y|799|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ICET|ICETECH| 0000001.00|W|ICET|Y|1298|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ELPR|E'LUX PR 1YG INS FLEX| 0000001.00| |ELUX|Y|2933|2018-03-30 00:20:35.000000|2019-11-14 19:02:43.669508
GBR|AEG2|AEG TREG UPSELL 0-3M INS FLEX| 0000001.00| |AEG|Y|2944|2018-03-30 00:20:35.000000|2019-11-14 19:02:43.669508
GBR|NUMA|NUMATIC| 0000001.00|G|NUMA|Y|1926|2018-02-28 16:29:07.000000|2020-05-29 19:03:09.800880
GBR|WHR2|WHIRLPOOL TELREG 0-3 MNTH IPM| 0000001.00|W|WHIR|Y|2969|2018-04-06 00:20:18.000000|2019-11-14 19:02:43.669508
GBR|HEAS|HEATSTORE| 0000001.00|A|HEAS|Y|1144|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|IMPE|IMPERIAL| 0000001.00|A|IMPE|Y|1340|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|OPIM|OPTICOM| 0000001.00|G|OPIM|Y|1962|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|EMPR|EMPRESS| 0000001.00| |EMPR|Y|841|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|OSPR|OSPREY| 0000001.00|A|OSPR|Y|1986|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ERTA|ERTA| 0000001.00| |ERTA|Y|859|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|IQM|IQM| 0000001.00|W|IQM|Y|1382|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|JAG|JAGUAR| 0000001.00|H|JAG|Y|1394|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|HITE|HI-TECH| 0000001.00|A|HITE|Y|1186|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|JES4|Camranger| 0000001.00| |JESS|Y|1412|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|HOMX|HOMEMIX| 0000001.00|B|HOMX|Y|1198|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|PEAC|PEACOCK| 0000001.00|B|PEAC|Y|2046|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|HOT4|HOTPOINT| 0000001.00| |HOTP|Y|1216|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|PHIL|PHLIPS| 0000001.00| |PHIP|Y|2064|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|KENM|KENMARK| 0000001.00| |KENM|Y|1460|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|PORT|PORTWAY GAS FIRES.| 0000001.00|A|PORT|Y|2088|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|HSTG|HEATING SERVICE 2YR| 0000001.00|H|HEA|Y|1264|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ICAR|ICARE| 0000001.00|A|ICAR|Y|1293|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ICL|ICL| 0000001.00|G|ICL|Y|1305|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ID2R|Ideal 2yr Tel Reg| 0000001.00|H|IDEA|Y|1317|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|INDE|INDESIT| 0000001.00|A|INDE|Y|1347|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|PREQ|WHIRPOOL PARTS| 0000001.00|W|WHIR|Y|2124|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|INMT|INDESIT TEL REG INDETERMINATE| 0000001.00| |INDE|Y|1365|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|LG11|LG 1YR BROWN 10% T.REG| 0000001.00| |LG|Y|1556|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|LGJL|LG JOHN LEWIS| 0000001.00| |LG|Y|1568|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|LINX|LINX| 0000001.00|B|LINX|Y|1580|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|LOMO|GLEN LOMOND| 0000001.00|W|LOMO|Y|1592|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|JSR|JSR| 0000001.00|H|JSR|Y|1437|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ETS|ETS| 0000001.00|B|ETS|Y|871|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|RBSC|RBS BLACK 2YR| 0000001.00|G|@@@@|Y|2214|2018-02-28 16:29:07.000000|2018-10-22 19:06:09.373182
GBR|REVL|REVOLVER| 0000001.00| |REVL|Y|2238|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ROBE|ROBERTS| 0000001.00|G|ROBE|Y|2256|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MCL|MCL| 0000001.00|A|MCL|Y|1676|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MERC|MERCURY| 0000001.00|A|MERC|Y|1694|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MICM|MICROMARK| 0000001.00|G|MICM|Y|1712|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MIMT|MIMTEL| 0000001.00| |MIMT|Y|1730|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MIPR|MIELE (MIPR)| 0000001.00|W|MIEL|Y|1742|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MIRA|MIRA| 0000001.00|A|MIRA|Y|1754|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SEIB|SEAT IBIZA| 0000001.00| |SEIB|Y|2364|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
PRT|MYAR|MY ARCADE| 0000001.00|B|@@@@|Y|228527|2020-04-24 19:03:06.910539|2020-04-24 19:03:06.910539
GBR|SHAA|AQUOS| 0000001.00|B|SHAR|Y|2382|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|LANI|LADA NIVA| 0000001.00|W|LANI|Y|1515|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MOSS|MOSS| 0000001.00|W|MOSS|Y|1808|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MPRA|MIELE PROMOS| 0000001.00|W|MIEL|Y|1820|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|EURP|EUROPRESS| 0000001.00|W|EURP|Y|877|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SLC1|STD CVR CATS (SALES)| 0000001.00| |SLC1|Y|2436|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SOLN|SOLANEX| 0000001.00| |SOLN|Y|2454|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SONT|SONY| 0000001.00|B|SONY|Y|2466|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|LONG|LONGINES| 0000001.00|G|LONG|Y|1593|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|NIKK|NIKKAI| 0000001.00|G|NIKK|Y|1898|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MA32|MAZDA 323| 0000001.00| |MA12|Y|1611|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MAGN|MAGNET| 0000001.00|G|MAGN|Y|1623|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MAMI|MAMIYA| 0000001.00|B|MAMI|Y|1635|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MARP|MARANTZ PROFESSIONAL| 0000001.00|B|MARA|Y|1647|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MAXN|MAXON| 0000001.00|B|MAXN|Y|1665|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|OREC|ORECK| 0000001.00|W|OREC|Y|1975|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|OSTE|OSTER| 0000001.00|W|OSTE|Y|1987|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|P2C2|COMET PR 2YR 1+1| 0000001.00| |COME|Y|1999|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|P2NW|NEW WORLD PR 1+1| 0000001.00| |NEWW|Y|2011|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MIO|MICO| 0000001.00|B|MIO|Y|1737|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|PAR|PARKRAY| 0000001.00|A|PAR|Y|2029|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MITA|MITA| 0000001.00|A|MITA|Y|1767|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MLTR|MIELE| 0000001.00|G|MIEL|Y|1779|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MONS|MONSOON| 0000001.00|A|MONS|Y|1797|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MPC|MPC| 0000001.00|B|MPC|Y|1815|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MTV|MTV| 0000001.00| |MTV|Y|1827|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|TOYR|TOYS R US REPLACEMENT| 0000001.00| |TOYS|Y|2664|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|PRAK|PRAKTICA| 0000001.00|G|PRAK|Y|2107|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|NECC|NECCI| 0000001.00| |NECC|Y|1863|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|NEWH|NEWHOME| 0000001.00|A|NEWH|Y|1881|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|PRI|PRIMA F| 0000001.00|A|PRIM|Y|2131|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|NIBL|NIJA BLENDERS| 0000001.00| |NIBL|Y|1893|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|VAIG|VAILLANT| 0000001.00| |VAIL|Y|2730|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|VARI|VARIOUS| 0000001.00|G|@@@@|Y|2742|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|NWME|NEW WORLD (MERLONI)| 0000001.00|A|NEWW|Y|1934|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|OK|OK| 0000001.00| |OK|Y|1946|2018-02-28 16:29:07.000000|2021-04-29 18:30:45.046255
GBR|ONKY|ONKYO| 0000001.00|B|ONKY|Y|1958|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ORAG|ORANGE BRANDED MOBILE PHONE| 0000001.00| |ORAN|Y|1970|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|VSTL|VESTEL| 0000001.00| |VSTL|Y|2808|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|WARI|WARING| 0000001.00|W|@@@@|Y|2820|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|P2CA|CANDY PR 1+1| 0000001.00| |CAND|Y|2000|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|P2SA|SAMSUNG PR 1+1| 0000001.00| |SAMS|Y|2012|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ROTA|ROTARY| 0000001.00|A|ROTA|Y|2275|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|RYOB|RYOBI| 0000001.00| |RYOB|Y|2287|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|WLEX|WHITE LABEL AO EXCESS MPM| 0000001.00| |@@@@|Y|2862|2018-02-28 16:30:59.000000|2019-11-14 19:02:43.669508
GBR|SAMS|SAMSUNG| 0000001.00|G|SAMS|Y|2311|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SASU|SANSUI| 0000001.00|G|SASU|Y|2323|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SCAL|SCALEMASTER| 0000001.00|W|SCAL|Y|2335|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|FLYM|FLYMO| 0000001.00|W|FLYM|Y|943|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SCRB|SCHREIBER| 0000001.00|W|SCRB|Y|2353|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ELE2|E'LUX UPSELL NOTTS 0-3M FLEX| 0000001.00| |ELUX|Y|2924|2018-03-30 00:20:35.000000|2019-11-14 19:02:43.669508
GBR|FSHA|SHARP (FREEMANS)| 0000001.00|B|SHAR|Y|973|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SERV|SERVOWARM| 0000001.00|H|SER|Y|2377|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ZAN4|ZAN TREG 2 YR PROMO 0-3M FLEX| 0000001.00| |ZANU|Y|2947|2018-03-30 00:20:35.000000|2019-11-14 19:02:43.669508
GBR|SICO|SICOS| 0000001.00|G|SICO|Y|2395|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|SIM|SIME (SIM)| 0000001.00|H|SIME|Y|2407|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|IND3|INDESIT NON-BRANDED PR IPM 1YR| 0000001.00|W|INDE|Y|2971|2018-04-06 00:20:18.000000|2018-04-06 00:20:18.000000
GBR|BEL7|BELLING| 0000001.00|W|BELL|Y|2989|2018-04-26 00:20:34.000000|2019-11-14 19:02:43.669508
GBR|GLGA|GLEN GAS| 0000001.00|W|GLGA|Y|1045|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|MIRF|MIRA TREG 2YR GTEE 12-24M FLEX| 0000001.00| |MIRA|Y|3007|2018-06-07 00:20:29.000000|2018-06-07 00:20:29.000000
GBR|1WFZ|HAIER| 0000001.00| |HAIE|Y|228424|2020-01-17 19:03:04.130146|2020-01-17 19:03:04.130146
GBR|GLOP|GLOW-WORM| 0000001.00|H|GLO|Y|1069|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BUS3|BUSH TREG 2YR GTEE 0-3MTH FLEX| 0000001.00| |BUSH|Y|3025|2018-06-07 00:20:29.000000|2018-06-07 00:20:29.000000
GBR|Q-TE|q-te| 0000001.00| |Q-TE|Y|2174|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|GRUS|GRUNDIG (GRUS)| 0000001.00|B|GRUN|Y|1099|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|RAD|RADIANT| 0000001.00|A|RAD|Y|2192|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|FERS|FERROLI MSP 7 YR S&S| 0000001.00|H|FER|Y|3089|2018-07-26 19:05:37.000000|2019-11-14 19:02:43.669508
GBR|ACAD|ACADEMY| 0000001.00|G|ACAD|Y|17|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ACN1|ANIMALCARE CAT STD| 0000001.00|V|ACC2|Y|35|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ADVE|ADVENT| 0000001.00|B|ADVE|Y|53|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|AGAS|AGAS| 0000001.00|A|AGAS|Y|71|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ALIE|ALIENWARE| 0000001.00|B|ALIE|Y|89|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ALCH|ALCHEMIST| 0000001.00| |ALCH|Y|86|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|AMAR|A MARTIN| 0000001.00|W|AMAR|Y|104|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|AQUE|AQUETRON| 0000001.00|W|AQUE|Y|143|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ARIW|ARISTON| 0000001.00| |ARIS|Y|161|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ASP|ASPECT (ASP)| 0000001.00| |ASPE|Y|179|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ATRI|ATRIFLOW| 0000001.00|W|ATRI|Y|197|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|AVTX|AVTEX| 0000001.00| |AVTX|Y|215|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BARC|BCARD 2YR GTEE| 0000001.00|G|@@@@|Y|233|2018-02-28 16:29:07.000000|2018-10-22 19:06:09.373182
GBR|BARQ|BARCLYS PLAT 1YR GTE| 0000001.00|G|@@@@|Y|236|2018-02-28 16:29:07.000000|2018-10-22 19:06:09.373182
GBR|BAXA|BAXI TEL REG 2+1 GOLD XTRA| 0000001.00| |BAXI|Y|254|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BCIA|BARCLAYCARD WARRANTY| 0000001.00|A|@@@@|Y|272|2018-02-28 16:29:07.000000|2018-10-22 19:06:09.373182
GBR|BCLQ|BCLAYS PLAT 2 YRG| 0000001.00|G|@@@@|Y|290|2018-02-28 16:29:07.000000|2018-10-22 19:06:09.373182
GBR|BCPF|BCLAYS PREM INF 2YRG| 0000001.00|A|@@@@|Y|317|2018-02-28 16:29:07.000000|2018-10-22 19:06:09.373182
GBR|BCYQ|BCLAYS PLAT 1 YRG| 0000001.00|G|@@@@|Y|329|2018-02-28 16:29:07.000000|2018-10-22 19:06:09.373182
GBR|BEKD|BEKO REG 20MTH DD| 0000001.00| |BEKO|Y|347|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BENE|BENETTON| 0000001.00|H|BENE|Y|365|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BGPR|BOSCH GROUP IPM PR| 0000001.00|W|BOSC|Y|383|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BKL|(COMBI)| 0000001.00|A|BKL|Y|401|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BLUS|BLUE SPOT| 0000001.00|W|BLUE|Y|419|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BOSC|BOSCH| 0000001.00|A|BOSC|Y|437|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BQTS|B&Q SINGLE APP 2YR| 0000001.00|W|@@@@|Y|455|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BROC|BRANDT GROUP 24 MTH| 0000001.00|W|BRAN|Y|473|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BTCC|BCARD PLAT 1YR £500+| 0000001.00|G|@@@@|Y|491|2018-02-28 16:29:07.000000|2018-10-22 19:06:09.373182
GBR|BYTE|BYTEX| 0000001.00|B|BYTE|Y|509|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|CANM|CANNON (MPM)| 0000001.00|A|CANN|Y|524|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|CAT1|STANDARD CAT| 0000001.00| |CAT1|Y|542|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|CENT|CENTON| 0000001.00|A|CENT|Y|560|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|CIBR|CIBOR| 0000001.00|G|CIBR|Y|578|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|CLON|IBM COMPATIBLE (CLON)| 0000001.00|B|CLON|Y|596|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|COMC|COMBI COVER| 0000001.00|H|VAIL|Y|614|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|COMP|COMPUADD| 0000001.00|A|COMP|Y|617|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|COOW|COOKWORKS| 0000001.00|G|COOW|Y|629|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|CRES|CRESTA| 0000001.00|G|CRES|Y|656|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|CUMA|CUMANA| 0000001.00|B|CUMA|Y|668|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|DALI|DALI| 0000001.00|B|DALI|Y|680|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|DEEB|DEEBY| 0000001.00|W|DEEB|Y|692|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|DESK|DESKJET| 0000001.00|B|DESK|Y|704|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|DIGH|DIGIHOME| 0000001.00| |DIGH|Y|716|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|DIGT|DIGITREX| 0000001.00|B|DIGT|Y|719|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ALPA|ALPHASON| 0000001.00|B|ALPA|Y|94|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|AMBE|AMBER GLOW| 0000001.00| |AMBE|Y|106|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|AMPM|ARGOS MPM OUTBOUND| 0000001.00| |ARGO|Y|118|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|EARL|EARLEX| 0000001.00|G|EARL|Y|767|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|AQUD|AQUADRY| 0000001.00| |AQUD|Y|142|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|EL5C|ELITE 50| 0000001.00|H|ELIT|Y|791|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ELEB|ELECTROLUX 1YR 20DD T.REG| 0000001.00| |ELUX|Y|803|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ASLA|ASLAND| 0000001.00|W|ASLA|Y|178|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|ATAR|ATARI| 0000001.00|B|ATAR|Y|190|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|AUNO|AUDIO NOTE| 0000001.00|B|AUDI|Y|202|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|AVOC|AVOCA| 0000001.00| |AVOC|Y|214|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|EURC|EUROCOLD| 0000001.00|A|EURC|Y|872|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|EVLA|EVERLAST| 0000001.00| |EVLA|Y|884|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
GBR|BAUM|BAUMATIC| 0000001.00|G|BAUM|Y|244|2018-02-28 16:29:07.000000|2019-11-14 19:02:43.669508
