CompanyCode|ProductVariant|ProductVariantType|ProductVariantStatus|MessageNumber|GlobalMessage|User|UpdateDate
D|DYE|P|N|10|DD PAYMENTS)                                      |ROWEJ     |1020221
D|DYE|P|N|11|COVER: PARTS AND LABOUR CHARGES FOLLOWING         |ROWEJ     |1020221
D|DYE|P|N|12|MECHANICAL OR ELECTRICAL BREAKDOWN.               |ROWEJ     |1020221
D|DYE|P|N|13|THE COST OF REPAIRS FOLLOWING ACCIDENTAL DAMAGE.  |ROWEJ     |1020221
D|DYE|P|N|14|AUTHORISATION REQUIRED FOR REPAIRS EXCEEDING £125.|ROWEJ     |1020221
D|DYE|P|R|1|DYSON LIMITED                                     |ROWEJ     |1020221
D|DYE|P|R|2|23rd MONTH MAILER - 2+1.                          |ROWEJ     |1020221
D|DYE|P|R|3|TYPE OF APPLIANCE: AUTOMATIC WASHING MACHINE      |ROWEJ     |1020221
D|DYE|P|R|4|CONTRAROTATOR - MODELS CR01/02/03 - 2 YEAR M/G    |ROWEJ     |1020221
D|DYE|P|R|5|MAPPABLE:  NO                                     |ROWEJ     |1020221
D|DYE|P|R|6|REPAIR ROUTE:  REFER TO DYSON LTD                 |ROWEJ     |1020221
D|DYE|P|R|7|DURING AND AFTER MANUFACTURERS GUARANTEE.         |ROWEJ     |1020221
D|DYE|P|R|8|DYSON  LTD TEL NO: 0870 600 2701                  |ROWEJ     |1020221
D|DYE|P|R|9|PAYMENT OPTIONS:  CASH/CHEQUE/CC/DD (X 10 MONTHLY |ROWEJ     |1020221
D|DYE|P|R|10|DD PAYMENTS)                                      |ROWEJ     |1020221
D|DYE|P|R|11|COVER: PARTS AND LABOUR CHARGES FOLLOWING         |ROWEJ     |1020221
D|DYE|P|R|12|MECHANICAL OR ELECTRICAL BREAKDOWN.               |ROWEJ     |1020221
D|DYE|P|R|13|THE COST OF REPAIRS FOLLOWING ACCIDENTAL DAMAGE.  |ROWEJ     |1020221
D|DYE|P|R|14|AUTHORISATION REQUIRED FOR REPAIRS EXCEEDING £125.|ROWEJ     |1020221
D|DYG|P|N|1|DYSON LTD 23RD MONTH MAILING SCHEME               |ROWEJ     |1020221
D|DYG|P|N|2|DATA PROTECTION SCHEME - DPA                      |ROWEJ     |1020221
D|DYG|P|N|3|2 YEAR MANUFACTURER'S GUARANTEE                   |ROWEJ     |1020221
D|DYG|P|N|4|OFFERING ANNUAL COVER                             |ROWEJ     |1020221
D|DYG|P|N|5|TYPE OF APPLIANCE: AUTOMATIC WASHING MACHINE      |ROWEJ     |1020221
D|DYG|P|N|6|CONTRAROTATOR - MODELS CR01/02/03                 |ROWEJ     |1020221
D|DYG|P|N|7|MAPPABLE:  NO                                     |ROWEJ     |1020221
D|DYG|P|N|8|REPAIR ROUTE: REFER TO DYSON LTD DURING AND       |ROWEJ     |1020221
D|DYG|P|N|9|AFTER MANUFACTURER'S GUARANTEE                    |ROWEJ     |1020221
D|DYG|P|N|10|DYSON LTD TEL NO:  0870 600 2701                  |ROWEJ     |1020221
D|DYG|P|N|11|PAYMENT OPTIONS:  CASH/CHEQUE/CC/DD (X 4 DD       |ROWEJ     |1020221
D|DYG|P|N|12|COLLECTIONS)                                      |ROWEJ     |1020221
D|DYG|P|N|13|COVER:  PARTS AND LABOUR CHARGES FOLLOWING        |ROWEJ     |1020221
D|DYG|P|N|14|MECHANICAL OR ELECTRICAL BREAKDOWN.               |ROWEJ     |1020221
D|DYG|P|N|15|THE COST OF REPAIRS FOLLOWING ACCIDENTAL DAMAGE.  |ROWEJ     |1020221
D|DYG|P|N|16|AUTHORISATION REQUIRED FOR REPAIRS EXCEEDING £125.|ROWEJ     |1020221
D|DYG|P|N|17|POC: 12 MONTHS                                    |ROWEJ     |1020221
D|DYG|P|R|1|DYSON LTD 23RD MONTH MAILING SCHEME               |ROWEJ     |1020221
D|DYG|P|R|2|DATA PROTECTION SCHEME - DPA                      |ROWEJ     |1020221
D|DYG|P|R|3|2 YEAR MANUFACTURER'S GUARANTEE                   |ROWEJ     |1020221
D|DYG|P|R|4|OFFERING ANNUAL COVER                             |ROWEJ     |1020221
D|DYG|P|R|5|TYPE OF APPLIANCE: AUTOMATIC WASHING MACHINE      |ROWEJ     |1020221
D|DYG|P|R|6|CONTRAROTATOR - MODELS CR01/02/03                 |ROWEJ     |1020221
D|DYG|P|R|7|MAPPABLE:  NO                                     |ROWEJ     |1020221
D|DYG|P|R|8|REPAIR ROUTE: REFER TO DYSON LTD DURING AND       |ROWEJ     |1020221
D|DYG|P|R|9|AFTER MANUFACTURER'S GUARANTEE                    |ROWEJ     |1020221
D|DYG|P|R|10|DYSON LTD TEL NO:  0870 600 2701                  |ROWEJ     |1020221
D|DYG|P|R|11|PAYMENT OPTIONS:  CASH/CHEQUE/CC/DD (X 4 DD       |ROWEJ     |1020221
D|DYG|P|R|12|COLLECTIONS)                                      |ROWEJ     |1020221
D|DYG|P|R|13|COVER:  PARTS AND LABOUR CHARGES FOLLOWING        |ROWEJ     |1020221
D|DYG|P|R|14|MECHANICAL OR ELECTRICAL BREAKDOWN.               |ROWEJ     |1020221
D|DYG|P|R|15|THE COST OF REPAIRS FOLLOWING ACCIDENTAL DAMAGE.  |ROWEJ     |1020221
D|DYG|P|R|16|AUTHORISATION REQUIRED FOR REPAIRS EXCEEDING £125.|ROWEJ     |1020221
D|DYG|P|R|17|POC: 12 MONTHS                                    |ROWEJ     |1020221
D|BTB|P|R|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|BTB|P|R|8|PAYMENT BY CSH,PO,CHQ,CC,DD (1/4LY AT RENEWAL).   |WHITES    |1020626
D|BTB|P|R|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|BTB|P|R|10|PERIOD OF COVER IS ANNUAL ONLY.                   |WHITES    |1020626
D|BTB|P|R|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1020626
D|SIB|P|N|2|IN THE BOX SCHEME FOR SOUTHERN IRELAND.           |WHITES    |1020626
D|SIB|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|SIB|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1020626
D|SIB|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|SIB|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|SIB|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|SIB|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (10 PAYMENTS).        |WHITES    |1020626
D|SIB|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|SIB|P|N|10|PERIOD OF COVER IS 1+4 ONLY.                      |WHITES    |1020626
D|SIB|P|N|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1020626
D|SIB|P|R|1|SIEMENS EXTENDED INSURANCE PLAN.                  |WHITES    |1020626
D|SIB|P|R|2|IN THE BOX SCHEME FOR SOUTHERN IRELAND.           |WHITES    |1020626
D|SIB|P|R|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|SIB|P|R|4|NON-MAPPABLE SCHEME.                              |WHITES    |1020626
D|SIB|P|R|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|SIB|P|R|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|SIB|P|R|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|SIB|P|R|8|PAYMENT BY CSH,PO,CHQ,CC,DD (1/4LY AT RENEWAL).   |WHITES    |1020626
D|SIB|P|R|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|SIB|P|R|10|PERIOD OF COVER IS ANNUAL ONLY.                   |WHITES    |1020626
D|SIB|P|R|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1020626
D|BTD|P|N|10|PERIOD OF COVER IS 1+4 ONLY.                      |WHITES    |1020626
D|BTD|P|N|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1020626
D|NEX|P|N|10|PERIOD OF COVER IS 1+4 ONLY.                      |WHITES    |1020626
D|NEX|P|N|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1020626
D|STD|P|N|10|PERIOD OF COVER IS 1+4 ONLY.                      |WHITES    |1020626
D|STD|P|N|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1020626
D|BTD|P|R|10|PERIOD OF COVER IS ANNUAL ONLY.                   |WHITES    |1020626
D|BTD|P|R|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1020626
D|NEX|P|R|10|PERIOD OF COVER IS ANNUAL ONLY.                   |WHITES    |1020626
D|NEX|P|R|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1020626
D|STD|P|R|10|PERIOD OF COVER IS ANNUAL ONLY.                   |WHITES    |1020626
D|STD|P|R|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1020626
D|BEM|P|N|10|PERIOD OF COVER IS ANNUAL ONLY.                   |WHITES    |1020626
D|BEM|P|N|11|CONTACT SIMON WHITE (EXTN 3501) IF ANY QUERIES.   |WHITES    |1020626
D|NEF|P|N|1|NEFF KITCHEN PLAN.                                |ROWEJ     |1020221
D|NEF|P|N|2|ITB SCHEME FOR NEW BUILT-IN KITCHEN APPLIANCES.   |ROWEJ     |1020221
D|NEF|P|N|3|CUSTOMER CAN INSURE BETWEEN 1 TO 7 APPLIANCES     |ROWEJ     |1020221
D|NEF|P|N|4|WITHIN THEIR KITCHEN PLAN POLICY (NB OVEN, HOB    |ROWEJ     |1020221
D|NEF|P|N|5|AND HOOD COUNT AS ONE APPLIANCE).                 |ROWEJ     |1020221
D|NEF|P|N|6|NON-MAPPABLE SCHEME.                              |ROWEJ     |1020221
D|NEF|P|N|7|REPAIRS TO APPLIANCE CARE(08705 678910).          |ROWEJ     |1020221
D|NEF|P|N|8|PAYMENT BY CHQ,CC,DD(10 INSTALLMENTS).            |ROWEJ     |1020221
D|NEF|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS  |ROWEJ     |1020221
D|NEF|P|N|10|ON FREEZING EQUIPMENT(UP TO £300).                |ROWEJ     |1020221
D|NEF|P|N|11|CUSTOMER COVERED ON NEW FOR OLD FOR LIFE BASIS.   |ROWEJ     |1020221
D|NEF|P|N|12|PERIOD OF COVER IS EITHER 1+2 OR 1+4.             |ROWEJ     |1020221
D|NEF|P|N|13|N.B. THIS POLICY WILL HOLD THE NUMBER OF          |ROWEJ     |1020221
D|NEF|P|N|14|APPLIANCES THE CUSTOMER HAS INSURED. FOR WHAT     |ROWEJ     |1020221
D|NEF|P|N|15|INDIVIDUAL APPLIANCES ARE COVERED CHECK UNDER THE |ROWEJ     |1020221
D|NEF|P|N|16|ADDRESS FOR ITEMS LISTED UNDER SCHEME 'NFP'.      |ROWEJ     |1020221
D|NEF|P|R|1|NEFF KITCHEN PLAN.                                |ROWEJ     |1020221
D|NEF|P|R|2|ITB SCHEME FOR NEW BUILT-IN KITCHEN APPLIANCES.   |ROWEJ     |1020221
D|NEF|P|R|3|CUSTOMER CAN INSURE BETWEEN 1 TO 7 APPLIANCES     |ROWEJ     |1020221
D|NEF|P|R|4|WITHIN THEIR KITCHEN PLAN POLICY (NB OVEN, HOB    |ROWEJ     |1020221
D|NEF|P|R|5|AND HOOD COUNT AS ONE APPLIANCE).                 |ROWEJ     |1020221
D|NEF|P|R|6|NON-MAPPABLE SCHEME.                              |ROWEJ     |1020221
D|NEF|P|R|7|REPAIRS TO APPLIANCE CARE(08705 678910).          |ROWEJ     |1020221
D|NEF|P|R|8|PAYMENT BY CHQ,CC,DD(10 INSTALLMENTS).            |ROWEJ     |1020221
D|NEF|P|R|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS  |ROWEJ     |1020221
D|NEF|P|R|10|ON FREEZING EQUIPMENT(UP TO £300).                |ROWEJ     |1020221
D|NEF|P|R|11|CUSTOMER COVERED ON NEW FOR OLD FOR LIFE BASIS.   |ROWEJ     |1020221
D|NEF|P|R|12|PERIOD OF COVER IS EITHER 1+2 OR 1+4.             |ROWEJ     |1020221
D|NEF|P|R|13|N.B. THIS POLICY WILL HOLD THE NUMBER OF          |ROWEJ     |1020221
D|NEF|P|R|14|APPLIANCES THE CUSTOMER HAS INSURED. FOR WHAT     |ROWEJ     |1020221
D|NEF|P|R|15|INDIVIDUAL APPLIANCES ARE COVERED CHECK UNDER THE |ROWEJ     |1020221
D|NEF|P|R|16|ADDRESS FOR ITEMS LISTED UNDER SCHEME 'NFP'.      |ROWEJ     |1020221
D|NFP|P|N|1|NEFF KITCHEN PLAN.                                |ROWEJ     |1020221
D|NFP|P|N|2|ITB SCHEME FOR NEW BUILT-IN KITCHEN APPLIANCES.   |ROWEJ     |1020221
D|NFP|P|N|3|CUSTOMER CAN INSURE BETWEEN 1 TO 7 APPLIANCES     |ROWEJ     |1020221
D|NFP|P|N|4|WITHIN THEIR KITCHEN PLAN POLICY (NB OVEN, HOB    |ROWEJ     |1020221
D|NFP|P|N|5|AND HOOD COUNT AS ONE APPLIANCE).                 |ROWEJ     |1020221
D|NFP|P|N|6|NON-MAPPABLE SCHEME.                              |ROWEJ     |1020221
D|NFP|P|N|7|REPAIRS TO APPLIANCE CARE(08705 678910).          |ROWEJ     |1020221
D|NFP|P|N|8|PAYMENT BY CHQ,CC,DD(10 INSTALLMENTS).            |ROWEJ     |1020221
D|NFP|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS  |ROWEJ     |1020221
D|NFP|P|N|10|ON FREEZING EQUIPMENT(UP TO £300).                |ROWEJ     |1020221
D|NFP|P|N|11|CUSTOMER COVERED ON NEW FOR OLD FOR LIFE BASIS.   |ROWEJ     |1020221
D|NFP|P|N|12|PERIOD OF COVER IS EITHER 1+2 OR 1+4.             |ROWEJ     |1020221
D|NFP|P|N|13|N.B. THE TOTAL NUMBER OF APPLIANCES INSURED UNDER |ROWEJ     |1020221
D|NFP|P|N|14|THE KITCHEN PLAN IS SHOWN UNDER SCHEME 'NEF'. DO  |ROWEJ     |1020221
D|NFP|P|N|15|AN ADDRESS SEARCH TO FIND. EACH INDIVIDUAL        |ROWEJ     |1020221
D|NFP|P|N|16|APPLIANCE IS REGISTERED UNDER THIS SCHEME.        |ROWEJ     |1020221
D|NFP|P|R|1|NEFF KITCHEN PLAN.                                |ROWEJ     |1020221
D|NFP|P|R|2|ITB SCHEME FOR NEW BUILT-IN KITCHEN APPLIANCES.   |ROWEJ     |1020221
D|NFP|P|R|3|CUSTOMER CAN INSURE BETWEEN 1 TO 7 APPLIANCES     |ROWEJ     |1020221
D|NFP|P|R|4|WITHIN THEIR KITCHEN PLAN POLICY (NB OVEN, HOB    |ROWEJ     |1020221
D|NFP|P|R|5|AND HOOD COUNT AS ONE APPLIANCE).                 |ROWEJ     |1020221
D|NFP|P|R|6|NON-MAPPABLE SCHEME.                              |ROWEJ     |1020221
D|NFP|P|R|7|REPAIRS TO APPLIANCE CARE(08705 678910).          |ROWEJ     |1020221
D|NFP|P|R|8|PAYMENT BY CHQ,CC,DD(10 INSTALLMENTS).            |ROWEJ     |1020221
D|NFP|P|R|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS  |ROWEJ     |1020221
D|NFP|P|R|10|ON FREEZING EQUIPMENT(UP TO £300).                |ROWEJ     |1020221
D|NFP|P|R|11|CUSTOMER COVERED ON NEW FOR OLD FOR LIFE BASIS.   |ROWEJ     |1020221
D|NFP|P|R|12|PERIOD OF COVER IS EITHER 1+2 OR 1+4.             |ROWEJ     |1020221
D|NFP|P|R|13|N.B. THE TOTAL NUMBER OF APPLIANCES INSURED UNDER |ROWEJ     |1020221
D|NFP|P|R|14|THE KITCHEN PLAN IS SHOWN UNDER SCHEME 'NEF'. DO  |ROWEJ     |1020221
D|NFP|P|R|15|AN ADDRESS SEARCH TO FIND. EACH INDIVIDUAL        |ROWEJ     |1020221
D|NFP|P|R|16|APPLIANCE IS REGISTERED UNDER THIS SCHEME.        |ROWEJ     |1020221
D|BOR|P|N|1|BOSCH REPLACEMENT SCHEME.                         |ROWEJ     |1020221
D|BOR|P|N|2|IN THE BOX OFFER.                                 |ROWEJ     |1020221
D|BOR|P|N|3|WHITE GOODS.                                      |ROWEJ     |1020221
D|BOR|P|N|4|NON-MAPPABLE.                                     |ROWEJ     |1020221
D|BOR|P|N|5|C/M REFERRED BY D+G CUSTOMER SERVICES TO CONTACT  |ROWEJ     |1020221
D|BOR|P|N|6|SIEMENS WHO WILL ORGANISE THE SUPPLY OF THE       |ROWEJ     |1020221
D|BOR|P|N|7|REPLACEMENT.                                      |ROWEJ     |1020221
D|BOR|P|N|8|PAYMENT IS CHQ, CC, PO AND CSH                    |WHITES    |1030113
D|BOR|P|N|9|PERIOD OF COVER IS 1+4                            |WHITES    |1030113
D|BOR|P|N|10|                                                  |WHITES    |1030113
D|SRS|P|N|1|SIEMENS REPLACEMENT SCHEME.                       |ROWEJ     |1020221
D|SRS|P|N|2|IN THE BOX OFFER.                                 |ROWEJ     |1020221
D|SRS|P|N|3|WHITE GOODS.                                      |ROWEJ     |1020221
D|SRS|P|N|4|NON-MAPPABLE.                                     |ROWEJ     |1020221
D|SRS|P|N|5|C/M REFERRED BY D+G CUSTOMER SERVICES TO CONTACT  |ROWEJ     |1020221
D|SRS|P|N|6|SIEMENS WHO WILL ORGANISE THE SUPPLY OF THE       |ROWEJ     |1020221
D|SRS|P|N|7|REPLACEMENT.                                      |ROWEJ     |1020221
D|SRS|P|N|8|PAYMENT IS                                        |ROWEJ     |1020221
D|SRS|P|N|9|COVER IS                                          |ROWEJ     |1020221
D|SRS|P|N|10|PERIOD OF COVER IS                                |ROWEJ     |1020221
D|BTD|P|N|1|BOSCH EXTENDED INSURANCE PLAN.                    |WHITES    |1020626
D|BTD|P|N|2|30 DAY MAILING SCHEME FOR SOUTHERN IRELAND.       |WHITES    |1020626
D|BTD|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|BTD|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1020626
D|BTD|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|BTD|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|BTD|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|BTD|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (10 PAYMENTS).        |WHITES    |1020626
D|BTD|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|BTD|P|R|1|BOSCH EXTENDED INSURANCE PLAN.                    |WHITES    |1020626
D|BTD|P|R|2|30 DAY MAILING SCHEME FOR SOUTHERN IRELAND.       |WHITES    |1020626
D|BTD|P|R|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|BTD|P|R|4|NON-MAPPABLE SCHEME.                              |WHITES    |1020626
D|BTD|P|R|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|BTD|P|R|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|BTD|P|R|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|BTD|P|R|8|PAYMENT BY CSH,PO,CHQ,CC,DD (1/4LY AT RENEWAL)    |WHITES    |1020626
D|BTD|P|R|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|STD|P|N|1|SIEMENS EXTENDED INSURANCE PLAN.                  |WHITES    |1020626
D|STD|P|N|2|30 DAY MAILING SCHEME FOR SOUTHERN IRELAND.       |WHITES    |1020626
D|STD|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|STD|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1020626
D|STD|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|STD|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|STD|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|STD|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (10 PAYMENTS).        |WHITES    |1020626
D|STD|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|STD|P|R|1|SIEMENS EXTENDED INSURANCE PLAN.                  |WHITES    |1020626
D|STD|P|R|2|30 DAY MAILING SCHEME FOR SOUTHERN IRELAND.       |WHITES    |1020626
D|STD|P|R|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|STD|P|R|4|NON-MAPPABLE SCHEME.                              |WHITES    |1020626
D|STD|P|R|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|STD|P|R|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|STD|P|R|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|STD|P|R|8|PAYMENT BY CSH,PO,CHQ,CC,DD (1/4LY AT RENEWAL)    |WHITES    |1020626
D|STD|P|R|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|NEX|P|N|1|NEFF EXTENDED INSURANCE PLAN.                     |WHITES    |1020626
D|NEX|P|N|2|30 DAY MAILING SCHEME FOR SOUTHERN IRELAND.       |WHITES    |1020626
D|NEX|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|NEX|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1020626
D|NEX|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|NEX|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|NEX|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|NEX|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (10 PAYMENTS).        |WHITES    |1020626
D|NEX|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|NEX|P|R|1|NEFF EXTENDED INSURANCE PLAN.                     |WHITES    |1020626
D|NEX|P|R|2|30 DAY MAILING SCHEME FOR SOUTHERN IRELAND.       |WHITES    |1020626
D|NEX|P|R|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|NEX|P|R|4|NON-MAPPABLE SCHEME.                              |WHITES    |1020626
D|NEX|P|R|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|NEX|P|R|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|NEX|P|R|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|NEX|P|R|8|PAYMENT BY CSH,PO,CHQ,CC,DD (1/4LY AT RENEWAL)    |WHITES    |1020626
D|NEX|P|R|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|BEM|P|N|1|BOSCH ANNUAL INSURANCE PLAN.                      |WHITES    |1020626
D|BEM|P|N|2|11TH MONTH MAILING SCHEME FOR SOUTHERN IRELAND.   |WHITES    |1020626
D|BEM|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|BEM|P|N|4|NON-MAPPABLE SCHEME.                              |WHITES    |1020626
D|BEM|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|BEM|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|BEM|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|BEM|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (ANNUAL).             |WHITES    |1020626
D|BEM|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|BEM|P|R|1|BOSCH ANNUAL INSURANCE PLAN.                      |WHITES    |1020626
D|BEM|P|R|2|11TH MONTH MAILING SCHEME FOR SOUTHERN IRELAND.   |WHITES    |1020626
D|BEM|P|R|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|BEM|P|R|4|MAPPABLE SCHEME.                                  |WHITES    |1020626
D|BEM|P|R|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|BEM|P|R|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|BEM|P|R|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|BEM|P|R|8|PAYMENT BY CSH,PO,CHQ,CC,DD (1/4LY AT RENEWAL).   |WHITES    |1020626
D|BEM|P|R|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|SEM|P|N|1|SIEMENS ANNUAL INSURANCE PLAN.                    |WHITES    |1020626
D|SEM|P|N|2|11TH MONTH MAILING SCHEME FOR SOUTHERN IRELAND.   |WHITES    |1020626
D|SEM|P|N|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|SEM|P|N|4|MAPPABLE SCHEME.                                  |WHITES    |1020626
D|SEM|P|N|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|SEM|P|N|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|SEM|P|N|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|SEM|P|N|8|PAYMENT BY CSH,PO,CHQ,CC,DD (ANNUAL).             |WHITES    |1020626
D|SEM|P|N|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|SEM|P|R|1|SIEMENS ANNUAL INSURANCE PLAN.                    |WHITES    |1020626
D|SEM|P|R|2|11TH MONTH MAILING SCHEME FOR SOUTHERN IRELAND.   |WHITES    |1020626
D|SEM|P|R|3|SCHEME COVERS WHITE GOODS ONLY.                   |WHITES    |1020626
D|SEM|P|R|4|MAPPABLE SCHEME.                                  |WHITES    |1020626
D|SEM|P|R|5|SCHEME IS NEW FOR OLD FOR LIFE.                   |WHITES    |1020626
D|SEM|P|R|6|CUSTOMER CONTACTS APPLIANCE CARE DIRECT IF NEEDING|WHITES    |1020626
D|SEM|P|R|7|A REPAIR (TELEPHONE NUMBER (01) 450 2655).        |WHITES    |1020626
D|SEM|P|R|8|PAYMENT BY CSH,PO,CHQ,CC,DD (1/4LY AT RENEWAL).   |WHITES    |1020626
D|SEM|P|R|9|COVER IS BREAKDOWN,ACCIDENTAL DAMAGE & FOOD LOSS. |WHITES    |1020626
D|NAN|P|N|1|NEFF ANNUAL INSURANCE PLAN.                       |WHITES    |1020626
